x y s dx dy
2183.64 1914.68 1982.16 0.990295 -0.138982
2183.77 1915.63 1983.12 0.989127 -0.147066
2183.91 1916.58 1984.08 0.987732 -0.156161
2184.06 1917.53 1985.04 0.986418 -0.164253
2184.22 1918.48 1986 0.985279 -0.170955
2184.38 1919.42 1986.96 0.984341 -0.176273
2184.55 1920.37 1987.92 0.983628 -0.180211
2184.73 1921.31 1988.88 0.983155 -0.182772
2184.9 1922.26 1989.84 0.982934 -0.183959
2185.08 1923.2 1990.8 0.982968 -0.183774
2185.26 1924.15 1991.76 0.983258 -0.182218
2185.43 1925.09 1992.72 0.983708 -0.179772
2185.6 1926.03 1993.68 0.984104 -0.177594
2185.77 1926.98 1994.64 0.984416 -0.175855
2185.94 1927.93 1995.6 0.984647 -0.174556
2186.11 1928.87 1996.56 0.984799 -0.173697
2186.28 1929.82 1997.52 0.984873 -0.173277
2186.44 1930.76 1998.48 0.984869 -0.173298
2186.61 1931.71 1999.44 0.984788 -0.173759
2186.78 1932.65 2000.4 0.984629 -0.174658
2186.94 1933.6 2001.36 0.984439 -0.175728
2187.11 1934.54 2002.32 0.984307 -0.176467
2187.28 1935.49 2003.28 0.984243 -0.176821
2187.45 1936.43 2004.24 0.984249 -0.17679
2187.62 1937.38 2005.2 0.984323 -0.176374
2187.79 1938.32 2006.16 0.984466 -0.175573
2187.96 1939.27 2007.12 0.984677 -0.174387
2188.13 1940.22 2008.08 0.984954 -0.172816
2188.29 1941.16 2009.04 0.985294 -0.17087
2188.46 1942.11 2010 0.985596 -0.169118
2188.62 1943.05 2010.96 0.985719 -0.168399
2188.78 1944 2011.92 0.985654 -0.168781
2188.94 1944.95 2012.89 0.985399 -0.170263
2189.11 1945.89 2013.85 0.984949 -0.172846
2189.27 1946.84 2014.81 0.984296 -0.176527
2189.44 1947.79 2015.77 0.983427 -0.181306
2189.62 1948.73 2016.73 0.982326 -0.187178
2189.8 1949.67 2017.69 0.98098 -0.194108
2189.98 1950.61 2018.65 0.979577 -0.201067
2190.18 1951.56 2019.61 0.97837 -0.206862
2190.37 1952.49 2020.57 0.977393 -0.21143
2190.58 1953.43 2021.53 0.976664 -0.214774
2190.78 1954.37 2022.49 0.976194 -0.216898
2190.99 1955.31 2023.45 0.975993 -0.217803
2191.2 1956.25 2024.41 0.976062 -0.217491
2191.41 1957.18 2025.37 0.976384 -0.216042
2191.62 1958.12 2026.33 0.976764 -0.214319
2191.82 1959.06 2027.29 0.977085 -0.212848
2192.03 1960 2028.25 0.977349 -0.211636
2192.23 1960.94 2029.21 0.977554 -0.210683
2192.43 1961.88 2030.17 0.977704 -0.209989
2192.64 1962.81 2031.13 0.977797 -0.209555
2192.84 1963.75 2032.09 0.977834 -0.209381
2193.04 1964.69 2033.05 0.977818 -0.209456
2193.24 1965.63 2034.01 0.97776 -0.209727
2193.44 1966.57 2034.97 0.977663 -0.21018
2193.64 1967.51 2035.93 0.977526 -0.210813
2193.84 1968.45 2036.89 0.97735 -0.211628
2194.05 1969.39 2037.85 0.977134 -0.212623
2194.25 1970.32 2038.81 0.976878 -0.213799
2194.46 1971.26 2039.77 0.97658 -0.215154
2194.66 1972.2 2040.73 0.976312 -0.216369
2194.87 1973.14 2041.69 0.976237 -0.216706
2195.08 1974.08 2042.65 0.97638 -0.216061
2195.29 1975.01 2043.62 0.976739 -0.214432
2195.49 1975.95 2044.58 0.977309 -0.211819
2195.7 1976.89 2045.54 0.978082 -0.20822
2195.9 1977.83 2046.5 0.979047 -0.203632
2196.09 1978.77 2047.46 0.980186 -0.198078
2196.28 1979.71 2048.42 0.981325 -0.192359
2196.47 1980.65 2049.38 0.982279 -0.187427
2196.65 1981.6 2050.34 0.98305 -0.183339
2196.82 1982.54 2051.3 0.983649 -0.180098
2197 1983.48 2052.26 0.984084 -0.177704
2197.17 1984.43 2053.22 0.984362 -0.17616
2197.34 1985.37 2054.18 0.984486 -0.175465
2197.5 1986.32 2055.14 0.984458 -0.17562
2197.67 1987.27 2056.1 0.984279 -0.176622
2197.84 1988.21 2057.06 0.984006 -0.178133
2198.01 1989.16 2058.02 0.983759 -0.179496
2198.19 1990.1 2058.98 0.98355 -0.180636
2198.36 1991.05 2059.94 0.983381 -0.181553
2198.53 1991.99 2060.9 0.983253 -0.182247
2198.71 1992.93 2061.86 0.983165 -0.182718
2198.88 1993.88 2062.82 0.983119 -0.182966
2199.06 1994.82 2063.78 0.983114 -0.182992
2199.24 1995.77 2064.74 0.983151 -0.182795
2199.41 1996.71 2065.7 0.983219 -0.182428
2199.59 1997.65 2066.66 0.983286 -0.182067
2199.76 1998.6 2067.62 0.983345 -0.181749
2199.94 1999.54 2068.58 0.983396 -0.181472
2200.11 2000.49 2069.54 0.983439 -0.181238
2200.28 2001.43 2070.5 0.983475 -0.181046
2200.46 2002.38 2071.46 0.983502 -0.180897
2200.63 2003.32 2072.42 0.983522 -0.180789
2200.81 2004.26 2073.38 0.983534 -0.180724
2200.98 2005.21 2074.34 0.983538 -0.180703
2201.15 2006.15 2075.31 0.983532 -0.180732
2201.33 2007.1 2076.27 0.983517 -0.180815
2201.5 2008.04 2077.23 0.983492 -0.180953
2201.67 2008.99 2078.19 0.983457 -0.181144
2201.85 2009.93 2079.15 0.983412 -0.181388
2202.02 2010.88 2080.11 0.983356 -0.181687
2202.2 2011.82 2081.07 0.983291 -0.182039
2202.37 2012.76 2082.03 0.983216 -0.182446
2202.55 2013.71 2082.99 0.983132 -0.182897
2202.72 2014.65 2083.95 0.983056 -0.183308
2202.9 2015.6 2084.91 0.982997 -0.183624
2203.07 2016.54 2085.87 0.982955 -0.183845
2203.25 2017.48 2086.83 0.982932 -0.183972
2203.43 2018.43 2087.79 0.982926 -0.184003
2203.6 2019.37 2088.75 0.982937 -0.18394
2203.78 2020.32 2089.71 0.982967 -0.183783
2203.96 2021.26 2090.67 0.983013 -0.183538
2204.13 2022.2 2091.63 0.983052 -0.183325
2204.31 2023.15 2092.59 0.98307 -0.183229
2204.49 2024.09 2093.55 0.983066 -0.183254
2204.66 2025.04 2094.51 0.983039 -0.183398
2204.84 2025.98 2095.47 0.982989 -0.183663
2205.01 2026.92 2096.43 0.982917 -0.184048
2205.19 2027.87 2097.39 0.982823 -0.184552
2205.37 2028.81 2098.35 0.982708 -0.185164
2205.55 2029.76 2099.31 0.98262 -0.185629
2205.72 2030.7 2100.27 0.982603 -0.185717
2205.9 2031.64 2101.23 0.982659 -0.185421
2206.08 2032.59 2102.19 0.982788 -0.184739
2206.26 2033.53 2103.15 0.982988 -0.183671
2206.43 2034.47 2104.11 0.983258 -0.182218
2206.61 2035.42 2105.07 0.983597 -0.18038
2206.78 2036.36 2106.03 0.983997 -0.178184
2206.95 2037.31 2107 0.98431 -0.17645
2207.12 2038.25 2107.96 0.984374 -0.17609
2207.29 2039.2 2108.92 0.984183 -0.177153
2207.46 2040.14 2109.88 0.983733 -0.179637
2207.63 2041.09 2110.84 0.983012 -0.183542
2207.81 2042.03 2111.8 0.982003 -0.188866
2207.99 2042.98 2112.76 0.980683 -0.195603
2208.18 2043.92 2113.72 0.979028 -0.203724
2208.38 2044.86 2114.68 0.977235 -0.212158
2208.58 2045.8 2115.64 0.975624 -0.219448
2208.79 2046.73 2116.6 0.974244 -0.225496
2209.01 2047.67 2117.56 0.973118 -0.230306
2209.23 2048.6 2118.52 0.972265 -0.233883
2209.45 2049.54 2119.48 0.971697 -0.236231
2209.68 2050.47 2120.44 0.971424 -0.237352
2209.91 2051.4 2121.4 0.971449 -0.237249
2210.13 2052.34 2122.36 0.971772 -0.23592
2210.36 2053.27 2123.32 0.972334 -0.233596
2210.59 2054.2 2124.28 0.972863 -0.231384
2210.81 2055.14 2125.24 0.973281 -0.229616
2211.03 2056.07 2126.2 0.973593 -0.228293
2211.25 2057.01 2127.16 0.973798 -0.227415
2211.47 2057.94 2128.12 0.973899 -0.226983
2211.68 2058.88 2129.08 0.973896 -0.226997
2211.9 2059.81 2130.04 0.973788 -0.227456
2212.12 2060.75 2131 0.973576 -0.228362
2212.34 2061.68 2131.96 0.973263 -0.229692
2212.56 2062.62 2132.92 0.972962 -0.230967
2212.78 2063.55 2133.88 0.972785 -0.231709
2213 2064.49 2134.84 0.97274 -0.231896
2213.23 2065.42 2135.8 0.972828 -0.23153
2213.45 2066.35 2136.76 0.973047 -0.230608
2213.67 2067.29 2137.72 0.973395 -0.229132
2213.89 2068.22 2138.69 0.973871 -0.227101
2214.11 2069.16 2139.65 0.974471 -0.224515
2214.32 2070.09 2140.61 0.975189 -0.221372
2214.54 2071.03 2141.57 0.975919 -0.218133
2214.75 2071.97 2142.53 0.976317 -0.216346
2214.95 2072.91 2143.49 0.976319 -0.216334
2215.16 2073.84 2144.45 0.975927 -0.218099
2215.37 2074.78 2145.41 0.975129 -0.221637
2215.59 2075.72 2146.37 0.973907 -0.226948
2215.8 2076.65 2147.33 0.972231 -0.234025
2216.03 2077.59 2148.29 0.970061 -0.242861
2216.26 2078.52 2149.25 0.96735 -0.253443
2216.5 2079.45 2150.21 0.964083 -0.265601
2216.76 2080.37 2151.17 0.960819 -0.277177
2217.03 2081.29 2152.13 0.958046 -0.286613
2217.3 2082.21 2153.09 0.955839 -0.293892
2217.58 2083.13 2154.05 0.954244 -0.29903
2217.87 2084.05 2155.01 0.953295 -0.302039
2218.16 2084.96 2155.97 0.953013 -0.302928
2218.45 2085.88 2156.93 0.953403 -0.301699
2218.74 2086.8 2157.89 0.95433 -0.298754
2219.03 2087.71 2158.85 0.955226 -0.295876
2219.31 2088.63 2159.81 0.955942 -0.293556
2219.59 2089.55 2160.77 0.956481 -0.291796
2219.87 2090.47 2161.73 0.956846 -0.290597
2220.15 2091.39 2162.69 0.957039 -0.28996
2220.43 2092.3 2163.65 0.957061 -0.289886
2220.71 2093.22 2164.62 0.956914 -0.290371
2220.99 2094.14 2165.58 0.956672 -0.291168
2221.27 2095.06 2166.54 0.956455 -0.291879
2221.55 2095.98 2167.5 0.956275 -0.292469
2221.83 2096.9 2168.46 0.956131 -0.292938
2222.11 2097.82 2169.42 0.956025 -0.293286
2222.39 2098.73 2170.38 0.955955 -0.293513
2222.67 2099.65 2171.34 0.955923 -0.293618
2222.96 2100.57 2172.3 0.955927 -0.293604
2223.24 2101.49 2173.26 0.95596 -0.293497
2223.52 2102.41 2174.22 0.956017 -0.293312
2223.8 2103.32 2175.18 0.956097 -0.29305
2224.08 2104.24 2176.14 0.956201 -0.292711
2224.36 2105.16 2177.1 0.956328 -0.292294
2224.64 2106.08 2178.06 0.956479 -0.291801
2224.93 2107 2179.02 0.956653 -0.29123
2225.2 2107.92 2179.98 0.95684 -0.290615
2225.48 2108.83 2180.94 0.957 -0.290087
2225.76 2109.75 2181.9 0.957125 -0.289675
2226.04 2110.67 2182.86 0.957214 -0.28938
2226.32 2111.59 2183.82 0.957268 -0.289201
2226.6 2112.51 2184.78 0.957287 -0.289139
2226.87 2113.43 2185.74 0.95727 -0.289195
2227.15 2114.35 2186.7 0.957218 -0.289367
2227.43 2115.27 2187.66 0.957132 -0.289651
2227.71 2116.19 2188.62 0.957047 -0.289933
2227.99 2117.11 2189.58 0.956999 -0.290092
2228.26 2118.03 2190.54 0.956989 -0.290123
2228.54 2118.95 2191.5 0.957019 -0.290024
2228.82 2119.86 2192.46 0.957088 -0.289797
2229.1 2120.78 2193.42 0.957196 -0.28944
2229.38 2121.7 2194.38 0.957343 -0.288955
2229.66 2122.62 2195.34 0.957528 -0.28834
2229.93 2123.54 2196.31 0.95773 -0.287669
2230.21 2124.46 2197.27 0.957843 -0.287291
2230.48 2125.38 2198.23 0.957837 -0.287312
2230.76 2126.3 2199.19 0.957711 -0.287732
2231.04 2127.22 2200.15 0.957464 -0.288552
2231.31 2128.14 2201.11 0.957096 -0.28977
2231.59 2129.06 2202.07 0.956605 -0.291387
2231.87 2129.98 2203.03 0.95599 -0.293401
2232.15 2130.9 2203.99 0.955252 -0.295792
2232.44 2131.81 2204.95 0.95463 -0.297793
2232.72 2132.73 2205.91 0.954441 -0.2984
2233.01 2133.65 2206.87 0.954708 -0.297544
2233.3 2134.56 2207.83 0.955428 -0.295224
2233.58 2135.48 2208.79 0.95659 -0.291437
2233.86 2136.4 2209.75 0.958177 -0.286175
2234.13 2137.32 2210.71 0.960165 -0.279432
2234.4 2138.24 2211.67 0.962524 -0.271198
2234.66 2139.17 2212.63 0.965127 -0.261781
2234.91 2140.09 2213.59 0.967428 -0.253147
2235.16 2141.02 2214.55 0.969254 -0.246063
2235.39 2141.95 2215.51 0.97064 -0.240538
2235.62 2142.88 2216.47 0.971612 -0.236578
2235.85 2143.82 2217.43 0.972191 -0.234188
2236.08 2144.75 2218.39 0.972388 -0.23337
2236.3 2145.69 2219.35 0.972207 -0.234123
2236.53 2146.62 2220.31 0.97167 -0.236343
2236.75 2147.55 2221.27 0.971062 -0.238827
2236.98 2148.48 2222.23 0.970572 -0.240811
2237.21 2149.42 2223.19 0.970205 -0.242285
2237.45 2150.35 2224.15 0.969964 -0.243248
2237.68 2151.28 2225.11 0.96985 -0.243701
2237.91 2152.21 2226.08 0.969865 -0.243644
2238.15 2153.14 2227.04 0.970007 -0.243077
2238.38 2154.07 2228 0.970271 -0.242019
2238.61 2155.01 2228.96 0.970542 -0.240933
2238.84 2155.94 2229.92 0.9707 -0.240296
2239.08 2156.87 2230.88 0.970741 -0.24013
2239.31 2157.8 2231.84 0.970665 -0.240435
2239.54 2158.73 2232.8 0.970473 -0.241211
2239.77 2159.67 2233.76 0.970162 -0.242457
2240 2160.6 2234.72 0.969732 -0.244173
2240.24 2161.53 2235.68 0.969181 -0.24635
2240.47 2162.46 2236.64 0.968673 -0.248338
2240.71 2163.39 2237.6 0.968489 -0.249058
2240.95 2164.32 2238.56 0.968656 -0.248407
2241.19 2165.25 2239.52 0.969172 -0.246386
2241.43 2166.18 2240.48 0.970028 -0.242992
2241.66 2167.11 2241.44 0.971211 -0.23822
2241.89 2168.05 2242.4 0.9727 -0.232066
2242.11 2168.98 2243.36 0.974469 -0.224523
2242.33 2169.92 2244.32 0.976318 -0.216343
2242.53 2170.85 2245.28 0.977782 -0.209624
2242.74 2171.79 2246.24 0.978817 -0.204738
2242.93 2172.73 2247.2 0.97945 -0.201689
2243.13 2173.67 2248.16 0.979698 -0.200479
2243.32 2174.61 2249.12 0.979568 -0.201111
2243.51 2175.55 2250.08 0.979153 -0.203123
2243.71 2176.49 2251.04 0.97877 -0.20496
2243.9 2177.43 2252 0.97849 -0.206296
2244.1 2178.37 2252.96 0.978313 -0.207133
2244.3 2179.31 2253.92 0.978242 -0.207469
2244.5 2180.25 2254.88 0.978276 -0.207305
2244.7 2181.19 2255.84 0.978394 -0.206748
2244.9 2182.13 2256.8 0.978502 -0.206239
2245.09 2183.07 2257.77 0.978575 -0.205891
2245.29 2184.01 2258.73 0.978614 -0.205705
2245.49 2184.95 2259.69 0.97862 -0.205679
2245.69 2185.89 2260.65 0.978591 -0.205814
2245.89 2186.83 2261.61 0.978537 -0.20607
2246.08 2187.77 2262.57 0.9785 -0.206245
2246.28 2188.71 2263.53 0.978494 -0.206276
2246.48 2189.65 2264.49 0.978518 -0.206164
2246.68 2190.59 2265.45 0.978572 -0.205907
2246.88 2191.53 2266.41 0.978656 -0.205506
2247.07 2192.47 2267.37 0.978764 -0.204989
2247.27 2193.41 2268.33 0.978863 -0.204517
2247.47 2194.35 2269.29 0.978939 -0.204155
2247.66 2195.29 2270.25 0.978992 -0.2039
2247.86 2196.23 2271.21 0.979022 -0.203755
2248.05 2197.17 2272.17 0.97903 -0.203718
2248.25 2198.11 2273.13 0.979015 -0.20379
2248.44 2199.05 2274.09 0.978977 -0.20397
2248.64 2199.99 2275.05 0.97892 -0.204246
2248.84 2200.93 2276.01 0.978871 -0.204478
2249.03 2201.87 2276.97 0.978849 -0.204583
2249.23 2202.81 2277.93 0.978854 -0.204559
2249.43 2203.75 2278.89 0.978886 -0.204408
2249.62 2204.69 2279.85 0.978944 -0.204129
2249.82 2205.63 2280.81 0.979029 -0.203722
2250.01 2206.57 2281.77 0.97914 -0.203186
2250.21 2207.51 2282.73 0.979275 -0.202536
2250.4 2208.45 2283.69 0.979378 -0.202036
2250.6 2209.39 2284.65 0.9794 -0.201931
2250.79 2210.33 2285.61 0.979338 -0.202229
2250.99 2211.27 2286.57 0.979193 -0.202932
2251.18 2212.21 2287.53 0.978963 -0.204037
2251.38 2213.15 2288.49 0.978647 -0.205546
2251.57 2214.09 2289.45 0.978244 -0.207458
2251.77 2215.03 2290.42 0.977754 -0.209755
2251.97 2215.97 2291.38 0.977335 -0.211697
2252.18 2216.91 2292.34 0.977219 -0.212235
2252.38 2217.85 2293.3 0.977424 -0.211289
2252.58 2218.79 2294.26 0.977946 -0.208859
2252.79 2219.73 2295.22 0.978774 -0.204942
2252.98 2220.67 2296.18 0.979891 -0.199533
2253.17 2221.61 2297.14 0.981272 -0.192627
2253.36 2222.55 2298.1 0.982885 -0.184222
2253.54 2223.49 2299.06 0.984537 -0.175177
2253.7 2224.44 2300.02 0.985888 -0.167404
2253.86 2225.38 2300.98 0.986927 -0.161165
2254.02 2226.33 2301.94 0.987683 -0.156465
2254.17 2227.28 2302.9 0.988179 -0.153308
2254.32 2228.23 2303.86 0.988428 -0.151693
2254.46 2229.18 2304.82 0.988438 -0.151623
2254.61 2230.13 2305.78 0.988214 -0.153082
2254.75 2231.08 2306.74 0.987863 -0.155327
2254.9 2232.03 2307.7 0.987548 -0.15732
2255.06 2232.97 2308.66 0.987281 -0.158985
2255.21 2233.92 2309.62 0.987065 -0.16032
2255.36 2234.87 2310.58 0.986901 -0.161327
2255.52 2235.82 2311.54 0.98679 -0.162004
2255.67 2236.77 2312.5 0.986733 -0.162354
2255.83 2237.71 2313.46 0.986729 -0.162377
2255.98 2238.66 2314.42 0.98677 -0.162125
2256.14 2239.61 2315.38 0.986849 -0.161642
2256.29 2240.56 2316.34 0.986966 -0.160932
2256.45 2241.5 2317.3 0.987118 -0.159992
2256.6 2242.45 2318.26 0.987307 -0.158825
2256.76 2243.4 2319.22 0.98753 -0.157429
2256.91 2244.35 2320.19 0.987788 -0.155804
2257.06 2245.3 2321.15 0.988065 -0.154036
2257.2 2246.25 2322.11 0.988226 -0.153
2257.35 2247.19 2323.07 0.988195 -0.153201
2257.5 2248.14 2324.03 0.98797 -0.154644
2257.65 2249.09 2324.99 0.987546 -0.15733
2257.8 2250.04 2325.95 0.986912 -0.161258
2257.95 2250.99 2326.91 0.986054 -0.166424
2258.11 2251.94 2327.87 0.984952 -0.172827
2258.28 2252.88 2328.83 0.983632 -0.180191
2258.45 2253.83 2329.79 0.982373 -0.186933
2258.63 2254.77 2330.75 0.9813 -0.192485
2258.82 2255.71 2331.71 0.980434 -0.196849
2259.01 2256.65 2332.67 0.97979 -0.200029
2259.2 2257.59 2333.63 0.97938 -0.202027
2259.39 2258.53 2334.59 0.979211 -0.202844
2259.59 2259.47 2335.55 0.979286 -0.202483
2259.78 2260.42 2336.51 0.979596 -0.200976
2259.97 2261.36 2337.47 0.979987 -0.199061
2260.16 2262.3 2338.43 0.980312 -0.197455
2260.35 2263.24 2339.39 0.980566 -0.196189
2260.54 2264.18 2340.35 0.980751 -0.195263
2260.73 2265.12 2341.31 0.980867 -0.194677
2260.92 2266.06 2342.27 0.980916 -0.194431
2261.1 2267.01 2343.23 0.980898 -0.194525
2261.29 2267.95 2344.19 0.980811 -0.194959
2261.48 2268.89 2345.15 0.980683 -0.195603
2261.67 2269.83 2346.11 0.98058 -0.196121
2261.85 2270.77 2347.07 0.980512 -0.19646
2262.04 2271.71 2348.03 0.98048 -0.196619
2262.23 2272.66 2348.99 0.980484 -0.196599
2262.42 2273.6 2349.96 0.980524 -0.196401
2262.61 2274.54 2350.92 0.980599 -0.196022
2262.8 2275.48 2351.88 0.980711 -0.195465
2262.98 2276.42 2352.84 0.980848 -0.194773
2263.17 2277.36 2353.8 0.980943 -0.194295
2263.36 2278.31 2354.76 0.980963 -0.194192
2263.54 2279.25 2355.72 0.980909 -0.194467
2263.73 2280.19 2356.68 0.98078 -0.195119
2263.92 2281.13 2357.64 0.980574 -0.196147
2264.11 2282.07 2358.6 0.980292 -0.197552
2264.3 2283.02 2359.56 0.979932 -0.199334
2264.49 2283.96 2360.52 0.979493 -0.201481
2264.68 2284.9 2361.48 0.979048 -0.20363
2264.88 2285.84 2362.44 0.978691 -0.20534
2265.07 2286.78 2363.4 0.978429 -0.206584
2265.27 2287.72 2364.36 0.978264 -0.207361
2265.47 2288.66 2365.32 0.978198 -0.207673
2265.67 2289.6 2366.28 0.978231 -0.207518
2265.87 2290.54 2367.24 0.978362 -0.206899
2266.07 2291.47 2368.2 0.978563 -0.205949
2266.27 2292.41 2369.16 0.978708 -0.205258
2266.46 2293.35 2370.12 0.978765 -0.204986
2266.66 2294.29 2371.08 0.978734 -0.205133
2266.86 2295.23 2372.04 0.978615 -0.205698
2267.06 2296.17 2373 0.978408 -0.206683
2267.25 2297.11 2373.96 0.978111 -0.208086
2267.45 2298.05 2374.92 0.97773 -0.209869
2267.66 2298.99 2375.88 0.977437 -0.211227
2267.86 2299.93 2376.84 0.977398 -0.211406
2268.06 2300.87 2377.8 0.977621 -0.210376
2268.26 2301.81 2378.76 0.9781 -0.208136
2268.46 2302.75 2379.72 0.978827 -0.204687
2268.66 2303.69 2380.68 0.97979 -0.200027
2268.85 2304.63 2381.64 0.980971 -0.194155
2269.04 2305.57 2382.61 0.982124 -0.188234
2269.22 2306.51 2383.57 0.982552 -0.18599
2269.4 2307.46 2384.53 0.982137 -0.188169
2269.58 2308.4 2385.49 0.980849 -0.194772
2269.77 2309.35 2386.45 0.978596 -0.205792
2269.96 2310.29 2387.41 0.975225 -0.221215
2270.18 2311.22 2388.37 0.970524 -0.241006
2270.41 2312.15 2389.33 0.964311 -0.264772
2270.66 2313.08 2390.29 0.95761 -0.288067
2270.94 2313.99 2391.25 0.951467 -0.307752
2271.23 2314.91 2392.21 0.946121 -0.323814
2271.54 2315.82 2393.17 0.94175 -0.336314
2271.87 2316.72 2394.13 0.938488 -0.345311
2272.2 2317.62 2395.09 0.93643 -0.350854
2272.54 2318.52 2396.05 0.935633 -0.352975
2272.88 2319.42 2397.01 0.936119 -0.351685
2273.21 2320.32 2397.97 0.937849 -0.347043
2273.55 2321.23 2398.94 0.940075 -0.340967
2273.88 2322.13 2399.9 0.941988 -0.335645
2274.2 2323.03 2400.86 0.943559 -0.331205
2274.52 2323.94 2401.82 0.944799 -0.327652
2274.83 2324.85 2402.78 0.945717 -0.324991
2275.14 2325.76 2403.74 0.946321 -0.323227
2275.45 2326.66 2404.7 0.946617 -0.322361
2275.76 2327.57 2405.66 0.946605 -0.322395
2276.07 2328.48 2406.62 0.946288 -0.323324
2276.38 2329.39 2407.58 0.945782 -0.324801
2276.69 2330.3 2408.54 0.945298 -0.326208
2277.01 2331.21 2409.5 0.944858 -0.327479
2277.32 2332.11 2410.46 0.944463 -0.328617
2277.64 2333.02 2411.42 0.944114 -0.32962
2277.95 2333.93 2412.38 0.94381 -0.330489
2278.27 2334.83 2413.34 0.943552 -0.331224
2278.59 2335.74 2414.3 0.943341 -0.331826
2278.91 2336.65 2415.26 0.943176 -0.332294
2279.23 2337.55 2416.22 0.943076 -0.332576
2279.55 2338.46 2417.18 0.943095 -0.332524
2279.87 2339.36 2418.14 0.943241 -0.33211
2280.18 2340.27 2419.1 0.943513 -0.331334
2280.5 2341.17 2420.06 0.943912 -0.330196
2280.82 2342.08 2421.02 0.944436 -0.328695
2281.14 2342.99 2421.98 0.945083 -0.32683
2281.45 2343.9 2422.94 0.945851 -0.324602
2281.76 2344.8 2423.9 0.946737 -0.322008
2282.07 2345.71 2424.86 0.947702 -0.319156
2282.38 2346.62 2425.82 0.948569 -0.316569
2282.68 2347.53 2426.78 0.949289 -0.314405
2282.98 2348.45 2427.74 0.949863 -0.312666
2283.28 2349.36 2428.71 0.950295 -0.311352
2283.58 2350.27 2429.67 0.950585 -0.310463
2283.88 2351.18 2430.63 0.950736 -0.31
2284.18 2352.1 2431.59 0.950748 -0.309964
2284.48 2353.01 2432.55 0.950621 -0.310353
2284.77 2353.92 2433.51 0.950386 -0.311073
2285.07 2354.83 2434.47 0.950161 -0.31176
2285.37 2355.75 2435.43 0.949974 -0.31233
2285.67 2356.66 2436.39 0.949824 -0.312784
2285.97 2357.57 2437.35 0.949713 -0.313121
2286.27 2358.48 2438.31 0.949641 -0.313341
2286.57 2359.4 2439.27 0.949606 -0.313445
2286.87 2360.31 2440.23 0.949611 -0.313432
2287.18 2361.22 2441.19 0.949653 -0.313303
2287.48 2362.13 2442.15 0.949723 -0.313092
2287.78 2363.04 2443.11 0.949785 -0.312903
2288.08 2363.96 2444.07 0.949834 -0.312755
2288.38 2364.87 2445.03 0.949869 -0.312647
2288.68 2365.78 2445.99 0.949891 -0.312581
2288.98 2366.69 2446.95 0.9499 -0.312555
2289.28 2367.6 2447.91 0.949895 -0.312571
2289.58 2368.52 2448.87 0.949876 -0.312627
2289.88 2369.43 2449.83 0.949844 -0.312723
2290.18 2370.34 2450.79 0.949807 -0.312837
2290.48 2371.25 2451.75 0.949782 -0.312911
2290.78 2372.16 2452.71 0.949773 -0.312939
2291.08 2373.08 2453.67 0.949779 -0.31292
2291.38 2373.99 2454.63 0.949801 -0.312855
2291.68 2374.9 2455.59 0.949838 -0.312743
2291.98 2375.81 2456.55 0.94989 -0.312584
2292.28 2376.72 2457.51 0.949957 -0.312379
2292.58 2377.64 2458.47 0.95004 -0.312128
2292.88 2378.55 2459.43 0.950125 -0.311869
2293.18 2379.46 2460.4 0.950188 -0.311676
2293.48 2380.37 2461.36 0.950228 -0.311555
2293.78 2381.29 2462.32 0.950244 -0.311506
2294.08 2382.2 2463.28 0.950236 -0.31153
2294.38 2383.11 2464.24 0.950205 -0.311627
2294.68 2384.02 2465.2 0.950149 -0.311795
2294.98 2384.94 2466.16 0.95007 -0.312037
2295.28 2385.85 2467.12 0.949967 -0.31235
2295.58 2386.76 2468.08 0.949861 -0.312672
2295.88 2387.67 2469.04 0.949805 -0.312843
2296.18 2388.59 2470 0.949805 -0.312841
2296.48 2389.5 2470.96 0.949863 -0.312665
2296.78 2390.41 2471.92 0.949979 -0.312315
2297.08 2391.32 2472.88 0.950151 -0.31179
2297.38 2392.23 2473.84 0.95038 -0.311092
2297.68 2393.15 2474.8 0.950665 -0.310219
2297.97 2394.06 2475.76 0.951006 -0.309171
2298.27 2394.97 2476.72 0.951353 -0.308104
2298.57 2395.89 2477.68 0.951532 -0.307549
2298.86 2396.8 2478.64 0.95151 -0.307618
2299.16 2397.71 2479.6 0.951285 -0.308312
2299.45 2398.63 2480.56 0.950857 -0.309631
2299.75 2399.54 2481.52 0.950222 -0.311572
2300.05 2400.45 2482.48 0.949378 -0.314136
